long,lat,year,rcp,litter,t_winter,t_summer,t_annual
-109.9762,37.62789,2022,8.5,16,0.2369444,24.38217,13.30143
-109.9762,37.62789,2022,8.5,16,0.2369444,24.38217,13.33288
-109.9762,37.62789,2022,8.5,16,1.763333,22.87103,22.87103
-109.9762,37.62789,2022,8.5,16,1.763333,22.87103,1.763333
-109.9762,37.62789,2022,8.5,16,-0.6862778,19.26473,13.12077
-109.9762,37.62789,2022,8.5,16,-0.2197222,23.56489,10.51554
-109.9762,37.62789,2022,8.5,16,-0.2197222,23.56489,-0.2197222
-109.9762,37.62789,2022,8.5,16,3.101444,23.10755,10.03576
-109.9762,37.62789,2022,8.5,16,3.101444,23.10755,12.74571
-109.9762,37.62789,2022,8.5,16,2.724278,22.26359,2.724278
-109.9762,37.62789,2022,8.5,16,2.724278,22.26359,22.26359
-109.9762,37.62789,2022,8.5,16,4.036889,24.55799,24.55799
-109.9762,37.62789,2022,8.5,16,-1.636222,22.32576,9.491319
-109.9762,37.62789,2022,8.5,16,-1.627333,22.60386,10.54357
-109.9762,37.62789,2022,8.5,16,-1.627333,22.60386,8.673587
-109.9762,37.62789,2022,8.5,16,0.1621667,23.09859,23.09859
-109.9762,37.62789,2022,8.5,16,0.1621667,23.09859,0.1621667
-109.9762,37.62789,2023,4.5,16,0.9030556,23.35201,12.84956
-109.9762,37.62789,2023,4.5,16,0.5847778,22.40266,0.5847778
-109.9762,37.62789,2023,4.5,16,2.121056,21.73,2.121056
-109.9762,37.62789,2023,4.5,16,-0.6394444,21.45799,10.27984
-109.9762,37.62789,2023,4.5,16,-1.809722,23.10832,23.10832
-109.9762,37.62789,2023,4.5,16,-2.37,21.9856,11.09745
-109.9762,37.62789,2023,4.5,16,2.046111,23.86408,23.86408
-109.9762,37.62789,2023,4.5,16,-0.964,21.67179,-0.964
-109.9762,37.62789,2023,4.5,16,0.57,22.64897,11.44258
-109.9762,37.62789,2023,4.5,16,1.749,24.54783,11.90326
-109.9762,37.62789,2023,4.5,16,-0.4908333,20.98201,-0.4908333
-109.9762,37.62789,2023,8.5,16,2.761556,21.69625,10.05269
-109.9762,37.62789,2023,8.5,16,2.761556,21.69625,2.761556
-109.9762,37.62789,2023,8.5,16,1.512,22.69495,22.69495
-109.9762,37.62789,2023,8.5,16,2.300556,23.3937,11.82652
-109.9762,37.62789,2023,8.5,16,1.328667,22.90951,1.328667
-109.9762,37.62789,2023,8.5,16,-1.013444,22.66609,-1.013444
-109.9762,37.62789,2023,8.5,16,3.060389,21.5925,11.79158
-109.9762,37.62789,2023,8.5,16,-0.006833333,22.58859,-0.006833333
-109.9762,37.62789,2023,8.5,16,-0.006833333,22.58859,22.58859
-109.9762,37.62789,2023,8.5,16,0.2316111,23.54951,10.45
-109.9762,37.62789,2023,8.5,16,0.2316111,23.54951,0.2316111
-109.9762,37.62789,2023,8.5,16,-1.179167,22.76457,11.03913
-109.9762,37.62789,2023,8.5,16,1.224111,23.2644,13.39185
-109.9762,37.62789,2023,8.5,16,-2.388056,22.89478,-2.388056
-109.9762,37.62789,2023,8.5,16,-2.388056,22.89478,22.89478
-109.9762,37.62789,2024,4.5,16,1.847582,21.75467,21.75467
-109.9762,37.62789,2024,4.5,16,1.186923,23.08924,23.08924
-109.9762,37.62789,2024,4.5,16,1.186923,23.08924,1.186923
-109.9762,37.62789,2024,4.5,16,1.186923,23.08924,8.239783
-109.9762,37.62789,2024,4.5,16,3.064121,22.56103,22.56103
-109.9762,37.62789,2024,4.5,16,-0.7595055,24.57826,24.57826
-109.9762,37.62789,2024,4.5,16,-0.7595055,24.57826,-0.7595055
-109.9762,37.62789,2024,4.5,16,1.705,24.1,12.62473
-109.9762,37.62789,2024,4.5,16,1.705,24.1,11.46033
-109.9762,37.62789,2024,4.5,16,0.26,23.01723,23.01723
-109.9762,37.62789,2024,4.5,16,1.16478,22.99478,7.578152
-109.9762,37.62789,2024,4.5,16,0.006483516,23.02924,0.006483516
-109.9762,37.62789,2024,4.5,16,-0.435989,21.56011,21.56011
-109.9762,37.62789,2024,4.5,16,-1.442912,22.99207,22.99207
-109.9762,37.62789,2024,4.5,16,2.043516,22.86978,2.043516
-109.9762,37.62789,2024,4.5,16,2.043516,22.86978,10.46055
-109.9762,37.62789,2024,4.5,16,0.9923077,21.52505,21.52505
-109.9762,37.62789,2024,4.5,16,2.404725,24.78712,2.404725
-109.9762,37.62789,2024,4.5,16,0.4146703,23.8288,23.8288
-109.9762,37.62789,2024,4.5,16,-3.64533,22.96832,7.362283
-109.9762,37.62789,2024,4.5,16,0.1932418,23.70658,12.71978
-109.9762,37.62789,2024,4.5,16,0.1932418,23.70658,0.1932418
-109.9762,37.62789,2024,8.5,16,-1.302253,23.29462,23.29462
-109.9762,37.62789,2024,8.5,16,-1.302253,23.29462,10.75902
-109.9762,37.62789,2024,8.5,16,0.2174176,22.60571,0.2174176
-109.9762,37.62789,2024,8.5,16,-0.5761538,24.16245,-0.5761538
-109.9762,37.62789,2024,8.5,16,-0.5761538,24.16245,24.16245
-109.9762,37.62789,2024,8.5,16,0.9803846,24.40321,0.9803846
-109.9762,37.62789,2024,8.5,16,0.9232418,23.33848,10.37826
-109.9762,37.62789,2024,8.5,16,2.397143,23.79989,9.790659
-109.9762,37.62789,2024,8.5,16,0.1216484,22.56266,10.62842
-109.9762,37.62789,2024,8.5,16,-1.799121,23.2288,11.34181
-109.9762,37.62789,2024,8.5,16,0.538956,22.93087,11.6072
-109.9762,37.62789,2024,8.5,16,-1.73978,25.1469,25.1469
-109.9762,37.62789,2024,8.5,16,0.8813187,24.80766,10.20582
-109.9762,37.62789,2024,8.5,16,0.6920879,22.60788,12.69566
-109.9762,37.62789,2024,8.5,16,2.786319,22.88929,2.786319
-109.9762,37.62789,2024,8.5,16,1.52533,26.05348,26.05348
-109.9762,37.62789,2024,8.5,16,1.52533,26.05348,12.96793
-109.9762,37.62789,2024,8.5,16,1.52533,26.05348,1.52533
-109.9762,37.62789,2024,8.5,16,1.027198,22.97908,1.027198
-109.9762,37.62789,2024,8.5,16,1.027198,22.97908,22.97908
-109.9762,37.62789,2024,8.5,16,4.404121,23.4525,12.80484
-109.9758,37.59912,2021,4.5,5,1.138278,23.65652,10.58891
-109.9758,37.59912,2021,4.5,5,1.138278,23.65652,23.65652
-109.9758,37.59912,2021,4.5,5,0.9391111,23.27462,0.9391111
-109.9758,37.59912,2021,4.5,5,-0.7457222,24.72179,-0.7457222
-109.9758,37.59912,2021,4.5,5,-0.7457222,24.72179,24.72179
-109.9758,37.59912,2021,4.5,5,-0.1674444,23.81766,-0.1674444
-109.9758,37.59912,2021,4.5,5,0.4874444,25.04799,10.12207
-109.9758,37.59912,2021,4.5,5,-2.217667,23.80212,10.34293
-109.9758,37.59912,2021,4.5,5,0.7740556,22.67799,11.12739
-109.9758,37.59912,2021,4.5,5,0.9035556,22.37353,0.9035556
-109.9758,37.59912,2021,4.5,5,0.4762222,20.62538,0.4762222
-109.9758,37.59912,2021,4.5,5,3.575944,23.5137,23.5137
-109.9758,37.59912,2021,4.5,5,0.3196111,24.14076,10.38357
-109.9758,37.59912,2021,4.5,5,0.0605,22.68136,11.5911
-109.9758,37.59912,2021,4.5,5,-0.1448889,22.94076,11.78352
-109.9758,37.59912,2021,4.5,5,0.7412222,23.4706,0.7412222
-109.9758,37.59912,2021,4.5,5,0.7412222,23.4706,9.610815
-109.9758,37.59912,2021,4.5,5,-1.723222,22.48484,-1.723222
-109.9758,37.59912,2021,8.5,5,0.4119444,23.12049,0.4119444
-109.9758,37.59912,2021,8.5,5,3.060944,23.71087,23.71087
-109.9758,37.59912,2021,8.5,5,3.060944,23.71087,3.060944
-109.9758,37.59912,2021,8.5,5,0.2540556,24.40799,12.22088
-109.9758,37.59912,2021,8.5,5,0.2540556,24.40799,0.2540556
-109.9758,37.59912,2021,8.5,5,-0.8790556,24.31016,10.37923
-109.9758,37.59912,2021,8.5,5,-0.8790556,24.31016,24.31016
-109.9758,37.59912,2021,8.5,5,0.4911111,22.80245,12.18734
-109.9758,37.59912,2021,8.5,5,0.4572222,23.43598,0.4572222
-109.9758,37.59912,2021,8.5,5,-0.4568333,23.33473,-0.4568333
-109.9758,37.59912,2021,8.5,5,-0.4568333,23.33473,11.23038
-109.9758,37.59912,2021,8.5,5,-4.570389,22.63804,-4.570389
-109.9758,37.59912,2021,8.5,5,-1.192667,24.52837,11.99022
-109.9758,37.59912,2021,8.5,5,1.352611,21.33973,10.56158
-109.9758,37.59912,2021,8.5,5,0.4006667,22.24598,0.4006667
-109.9758,37.59912,2021,8.5,5,0.4006667,22.24598,11.09011
-109.9758,37.59912,2021,8.5,5,1.244333,25.08962,11.55445
-109.9758,37.59912,2021,8.5,5,3.549778,23.86788,23.86788
-109.9758,37.59912,2021,8.5,5,-2.436778,22.6963,11.21984
-109.9758,37.59912,2021,8.5,5,-2.436778,22.6963,-2.436778
-109.9758,37.59912,2022,4.5,5,1.571722,24.31272,14.82407
-109.9758,37.59912,2022,4.5,5,1.900111,24.06853,12.61165
-109.9758,37.59912,2022,4.5,5,-0.1655,23.93554,10.25554
-109.9758,37.59912,2022,4.5,5,0.5315556,23.94592,11.08962
-109.9758,37.59912,2022,4.5,5,0.5315556,23.94592,23.94592
-109.9758,37.59912,2022,4.5,5,-0.2913333,24.49685,12.77179
-109.9758,37.59912,2022,4.5,5,1.172278,23.77174,13.86658
-109.9758,37.59912,2022,4.5,5,1.172278,23.77174,23.77174
-109.9758,37.59912,2022,4.5,5,3.364,23.09946,9.474348
-109.9758,37.59912,2022,4.5,5,2.694611,23.99902,23.99902
-109.9758,37.59912,2022,4.5,5,2.694611,23.99902,11.23576
-109.9758,37.59912,2022,4.5,5,2.694611,23.99902,2.694611
-109.9758,37.59912,2022,4.5,5,-0.9216111,22.77815,9.751739
-109.9758,37.59912,2022,4.5,5,1.628722,23.98717,1.628722
-109.9758,37.59912,2022,4.5,5,1.727667,23.28429,23.28429
-109.9758,37.59912,2022,4.5,5,1.727667,23.28429,12.20723
-109.9758,37.59912,2022,4.5,5,1.818833,23.93582,11.45576
-109.9758,37.59912,2022,4.5,5,1.2615,23.63005,23.63005
-109.9758,37.59912,2022,4.5,5,0.14,23.11201,11.4639
-109.9758,37.59912,2022,4.5,5,0.14,23.11201,0.14
-109.9758,37.59912,2022,4.5,5,0.14,23.11201,12.00228
-109.9758,37.59912,2022,4.5,5,-0.2933889,25.12967,11.65346
-109.9758,37.59912,2022,4.5,5,-1.360056,25.01141,-1.360056
-109.9758,37.59912,2022,4.5,5,-1.360056,25.01141,12.19832
-109.9758,37.59912,2022,8.5,5,0.5361111,23.12674,9.896196
-109.9758,37.59912,2022,8.5,5,0.5361111,23.12674,11.41511
-109.9758,37.59912,2022,8.5,5,1.984056,23.86951,10.88478
-109.9758,37.59912,2022,8.5,5,2.253222,24.62728,11.29565
-109.9758,37.59912,2022,8.5,5,2.253222,24.62728,24.62728
-109.9758,37.59912,2022,8.5,5,2.669111,25.53505,2.669111
-109.9758,37.59912,2022,8.5,5,2.669111,25.53505,11.87315
-109.9758,37.59912,2022,8.5,5,0.8621667,25.27582,25.27582
-109.9758,37.59912,2022,8.5,5,2.285056,23.70549,10.52275
-109.9758,37.59912,2022,8.5,5,2.285056,23.70549,23.70549
-109.9758,37.59912,2022,8.5,5,3.643556,24.04038,10.91674
-109.9758,37.59912,2022,8.5,5,1.960667,24.41196,12.8511
-109.9758,37.59912,2022,8.5,5,3.293556,23.13473,3.293556
-109.9758,37.59912,2022,8.5,5,0.01194444,23.07315,10.88769
-109.9758,37.59912,2022,8.5,5,4.517944,25.42114,4.517944
-109.9758,37.59912,2022,8.5,5,2.112333,25.56652,12.70935
-109.9758,37.59912,2022,8.5,5,-0.8817222,23.22321,11.58054
-109.9758,37.59912,2022,8.5,5,-0.8843889,23.45788,23.45788
-109.9758,37.59912,2022,8.5,5,0.7906111,23.98185,23.98185
-109.9758,37.59912,2022,8.5,5,0.7906111,23.98185,12.74242
-109.9758,37.59912,2023,4.5,5,-0.3346111,22.9112,10.03418
-109.9758,37.59912,2023,4.5,5,-0.3346111,22.9112,12.55104
-109.9758,37.59912,2023,4.5,5,1.144167,25.30299,11.61739
-109.9758,37.59912,2023,4.5,5,1.566389,24.28141,13.62786
-109.9758,37.59912,2023,4.5,5,1.566389,24.28141,24.28141
-109.9758,37.59912,2023,4.5,5,1.143556,23.26761,1.143556
-109.9758,37.59912,2023,4.5,5,1.143556,23.26761,23.26761
-109.9758,37.59912,2023,4.5,5,1.143556,23.26761,12.30835
-109.9758,37.59912,2023,4.5,5,-0.7547222,23.39815,12.39319
-109.9758,37.59912,2023,4.5,5,-0.002666667,22.35875,22.35875
-109.9758,37.59912,2023,4.5,5,-0.002666667,22.35875,11.06912
-109.9758,37.59912,2023,4.5,5,-1.072056,23.98027,12.05714
-109.9758,37.59912,2023,4.5,5,2.074278,24.95201,12.53908
-109.9758,37.59912,2023,4.5,5,1.249389,23.5638,23.5638
-109.9758,37.59912,2023,4.5,5,-1.981,24.16647,11.78643
-109.9758,37.59912,2023,4.5,5,0.2991111,23.74196,10.44473
-109.9758,37.59912,2023,8.5,5,3.304,22.6287,22.6287
-109.9758,37.59912,2023,8.5,5,2.126056,23.61739,23.61739
-109.9758,37.59912,2023,8.5,5,3.048611,23.1687,12.31643
-109.9758,37.59912,2023,8.5,5,1.3285,23.3694,10.42714
-109.9758,37.59912,2023,8.5,5,1.997389,23.83201,10.92435
-109.9758,37.59912,2023,8.5,5,1.412611,22.91147,12.80038
-109.9758,37.59912,2023,8.5,5,3.659,22.44723,12.67011
-109.9758,37.59912,2023,8.5,5,3.659,22.44723,22.44723
-109.9758,37.59912,2023,8.5,5,0.6545,23.51261,14.05956
-109.9758,37.59912,2023,8.5,5,0.6545,23.51261,10.33054
-109.9758,37.59912,2023,8.5,5,1.605222,23.15054,1.605222
-109.9758,37.59912,2023,8.5,5,1.605222,23.15054,23.15054
-109.9758,37.59912,2023,8.5,5,1.803,24.1406,14.29668
-109.9758,37.59912,2023,8.5,5,1.803,24.1406,13.94527
-109.9758,37.59912,2023,8.5,5,1.511333,25.72951,1.511333
-109.9758,37.59912,2023,8.5,5,-1.756889,23.83913,10.51783
-109.9758,37.59912,2023,8.5,5,1.305111,23.20902,9.60663
-109.9758,37.59912,2024,4.5,5,2.47522,22.69995,2.47522
-109.9758,37.59912,2024,4.5,5,0.8685714,23.92766,0.8685714
-109.9758,37.59912,2024,4.5,5,1.41011,23.57587,1.41011
-109.9758,37.59912,2024,4.5,5,3.589341,23.4569,3.589341
-109.9758,37.59912,2024,4.5,5,3.589341,23.4569,13.22159
-109.9758,37.59912,2024,4.5,5,0.2151648,22.44321,22.44321
-109.9758,37.59912,2024,4.5,5,0.2151648,22.44321,0.2151648
-109.9758,37.59912,2024,4.5,5,-0.7242308,23.86842,23.86842
-109.9758,37.59912,2024,4.5,5,-0.7242308,23.86842,11.91808
-109.9758,37.59912,2024,4.5,5,2.581099,23.74609,11.25451
-109.9758,37.59912,2024,4.5,5,2.581099,23.74609,2.581099
-109.9758,37.59912,2024,4.5,5,1.62011,22.39832,1.62011
-109.9758,37.59912,2024,4.5,5,2.972912,25.69609,12.6383
-109.9758,37.59912,2024,4.5,5,2.972912,25.69609,2.972912
-109.9758,37.59912,2024,4.5,5,2.972912,25.69609,14.74712
-109.9758,37.59912,2024,4.5,5,2.253571,23.56522,23.56522
-109.9758,37.59912,2024,4.5,5,-2.826044,23.86076,23.86076
-109.9758,37.59912,2024,4.5,5,-2.826044,23.86076,8.312391
-109.9758,37.59912,2024,8.5,5,0.7893407,23.50527,10.85434
-109.9758,37.59912,2024,8.5,5,0.7893407,23.50527,10.67929
-109.9758,37.59912,2024,8.5,5,0.7893407,23.50527,0.7893407
-109.9758,37.59912,2024,8.5,5,2.993132,24.66196,2.993132
-109.9758,37.59912,2024,8.5,5,0.5703297,23.50304,11.69401
-109.9758,37.59912,2024,8.5,5,0.5703297,23.50304,0.5703297
-109.9758,37.59912,2024,8.5,5,1.933516,22.96772,1.933516
-109.9758,37.59912,2024,8.5,5,1.933516,22.96772,10.35253
-109.9758,37.59912,2024,8.5,5,-0.956044,24.17141,24.17141
-109.9758,37.59912,2024,8.5,5,-0.956044,24.17141,12.17846
-109.9758,37.59912,2024,8.5,5,2.161319,24.87255,24.87255
-109.9758,37.59912,2024,8.5,5,1.184396,23.83489,12.3944
-109.9758,37.59912,2024,8.5,5,-1.061044,26.04386,26.04386
-109.9758,37.59912,2024,8.5,5,-1.061044,26.04386,-1.061044
-109.9758,37.59912,2024,8.5,5,1.41989,25.68348,25.68348
-109.9758,37.59912,2024,8.5,5,1.41989,25.68348,12.83533
-109.9758,37.59912,2024,8.5,5,1.332143,23.49772,23.49772
-109.9758,37.59912,2024,8.5,5,3.372912,23.75413,23.75413
-109.9758,37.59912,2024,8.5,5,2.162582,26.91342,26.91342
-109.9758,37.59912,2024,8.5,5,1.209121,23.48859,10.27335
-109.9758,37.59912,2024,8.5,5,1.209121,23.48859,1.209121
-109.9758,37.59912,2024,8.5,5,4.972473,24.35728,4.972473
-109.9758,37.60862,2021,4.5,8,0.9391111,23.27462,23.27462
-109.9758,37.60862,2021,4.5,8,0.9391111,23.27462,11.56044
-109.9758,37.60862,2021,4.5,8,0.9391111,23.27462,11.36065
-109.9758,37.60862,2021,4.5,8,-0.7457222,24.72179,24.72179
-109.9758,37.60862,2021,4.5,8,0.4874444,25.04799,10.12207
-109.9758,37.60862,2021,4.5,8,-2.217667,23.80212,12.13945
-109.9758,37.60862,2021,4.5,8,0.7740556,22.67799,11.12739
-109.9758,37.60862,2021,4.5,8,0.7740556,22.67799,11.20835
-109.9758,37.60862,2021,4.5,8,0.9035556,22.37353,0.9035556
-109.9758,37.60862,2021,4.5,8,0.4762222,20.62538,20.62538
-109.9758,37.60862,2021,4.5,8,0.4762222,20.62538,0.4762222
-109.9758,37.60862,2021,4.5,8,0.3196111,24.14076,10.38357
-109.9758,37.60862,2021,4.5,8,0.0605,22.68136,22.68136
-109.9758,37.60862,2021,4.5,8,0.837,22.60832,11.27793
-109.9758,37.60862,2021,4.5,8,1.226778,21.59255,1.226778
-109.9758,37.60862,2021,4.5,8,0.7412222,23.4706,23.4706
-109.9758,37.60862,2021,4.5,8,-1.723222,22.48484,11.59168
-109.9758,37.60862,2021,4.5,8,-1.723222,22.48484,-1.723222
-109.9758,37.60862,2021,4.5,8,0.03011111,23.15337,11.99176
-109.9758,37.60862,2021,8.5,8,0.4119444,23.12049,10.88842
-109.9758,37.60862,2021,8.5,8,1.8625,22.83185,11.07951
-109.9758,37.60862,2021,8.5,8,1.8625,22.83185,12.6469
-109.9758,37.60862,2021,8.5,8,-2.191167,21.57022,11.27934
-109.9758,37.60862,2021,8.5,8,-2.191167,21.57022,21.57022
-109.9758,37.60862,2021,8.5,8,-0.4568333,23.33473,11.23038
-109.9758,37.60862,2021,8.5,8,-4.570389,22.63804,12.22725
-109.9758,37.60862,2021,8.5,8,-4.570389,22.63804,7.804565
-109.9758,37.60862,2021,8.5,8,0.1068889,23.20679,0.1068889
-109.9758,37.60862,2021,8.5,8,-1.192667,24.52837,-1.192667
-109.9758,37.60862,2021,8.5,8,-1.192667,24.52837,24.52837
-109.9758,37.60862,2021,8.5,8,1.352611,21.33973,11.57423
-109.9758,37.60862,2021,8.5,8,0.4006667,22.24598,22.24598
-109.9758,37.60862,2021,8.5,8,4.318611,23.58141,4.318611
-109.9758,37.60862,2021,8.5,8,4.318611,23.58141,23.58141
-109.9758,37.60862,2021,8.5,8,1.244333,25.08962,13.4262
-109.9758,37.60862,2021,8.5,8,1.244333,25.08962,11.55445
-109.9758,37.60862,2021,8.5,8,3.549778,23.86788,3.549778
-109.9758,37.60862,2021,8.5,8,3.549778,23.86788,12.26005
-109.9758,37.60862,2021,8.5,8,-2.436778,22.6963,-2.436778
-109.9758,37.60862,2021,8.5,8,-2.436778,22.6963,22.6963
-109.9758,37.60862,2022,4.5,8,1.571722,24.31272,1.571722
-109.9758,37.60862,2022,4.5,8,1.900111,24.06853,12.1581
-109.9758,37.60862,2022,4.5,8,-0.1655,23.93554,10.25554
-109.9758,37.60862,2022,4.5,8,-0.1655,23.93554,23.93554
-109.9758,37.60862,2022,4.5,8,-0.1655,23.93554,-0.1655
-109.9758,37.60862,2022,4.5,8,-3.996833,21.9463,21.9463
-109.9758,37.60862,2022,4.5,8,-0.2913333,24.49685,12.77179
-109.9758,37.60862,2022,4.5,8,3.364,23.09946,12.71604
-109.9758,37.60862,2022,4.5,8,3.364,23.09946,3.364
-109.9758,37.60862,2022,4.5,8,1.628722,23.98717,12.04791
-109.9758,37.60862,2022,4.5,8,1.727667,23.28429,23.28429
-109.9758,37.60862,2022,4.5,8,1.818833,23.93582,1.818833
-109.9758,37.60862,2022,4.5,8,1.2615,23.63005,13.20185
-109.9758,37.60862,2022,4.5,8,1.2615,23.63005,13.11247
-109.9758,37.60862,2022,4.5,8,0.14,23.11201,12.00228
-109.9758,37.60862,2022,4.5,8,0.14,23.11201,11.4639
-109.9758,37.60862,2022,4.5,8,2.002889,24.67386,13.00038
-109.9758,37.60862,2022,4.5,8,2.002889,24.67386,12.88973
-109.9758,37.60862,2022,4.5,8,-1.360056,25.01141,25.01141
-109.9758,37.60862,2022,4.5,8,-1.360056,25.01141,-1.360056
-109.9758,37.60862,2022,8.5,8,0.5361111,23.12674,23.12674
-109.9758,37.60862,2022,8.5,8,1.9095,23.02609,1.9095
-109.9758,37.60862,2022,8.5,8,1.9095,23.02609,23.02609
-109.9758,37.60862,2022,8.5,8,1.984056,23.86951,10.88478
-109.9758,37.60862,2022,8.5,8,2.253222,24.62728,24.62728
-109.9758,37.60862,2022,8.5,8,2.253222,24.62728,11.29565
-109.9758,37.60862,2022,8.5,8,0.004944444,22.76788,0.004944444
-109.9758,37.60862,2022,8.5,8,0.004944444,22.76788,12.98808
-109.9758,37.60862,2022,8.5,8,0.004944444,22.76788,10.37223
-109.9758,37.60862,2022,8.5,8,0.004944444,22.76788,22.76788
-109.9758,37.60862,2022,8.5,8,0.8621667,25.27582,25.27582
-109.9758,37.60862,2022,8.5,8,0.8621667,25.27582,14.07412
-109.9758,37.60862,2022,8.5,8,2.285056,23.70549,11.59141
-109.9758,37.60862,2022,8.5,8,0.4013333,24.48391,0.4013333
-109.9758,37.60862,2022,8.5,8,0.2840556,22.89641,10.89147
-109.9758,37.60862,2022,8.5,8,0.01194444,23.07315,10.88769
-109.9758,37.60862,2022,8.5,8,-0.8817222,23.22321,10.32901
-109.9758,37.60862,2022,8.5,8,0.7906111,23.98185,23.98185
-109.9758,37.60862,2023,4.5,8,0.2877778,23.73576,12.31247
-109.9758,37.60862,2023,4.5,8,0.2877778,23.73576,11.06217
-109.9758,37.60862,2023,4.5,8,-0.3346111,22.9112,10.03418
-109.9758,37.60862,2023,4.5,8,-0.3346111,22.9112,-0.3346111
-109.9758,37.60862,2023,4.5,8,1.144167,25.30299,13.29022
-109.9758,37.60862,2023,4.5,8,-0.7547222,23.39815,-0.7547222
-109.9758,37.60862,2023,4.5,8,-1.072056,23.98027,11.39918
-109.9758,37.60862,2023,4.5,8,-1.072056,23.98027,12.05714
-109.9758,37.60862,2023,4.5,8,2.624611,24.79707,24.79707
-109.9758,37.60862,2023,4.5,8,2.624611,24.79707,10.93712
-109.9758,37.60862,2023,4.5,8,-0.278,22.54429,11.28478
-109.9758,37.60862,2023,4.5,8,2.074278,24.95201,2.074278
-109.9758,37.60862,2023,4.5,8,1.185167,23.60728,1.185167
-109.9758,37.60862,2023,4.5,8,1.249389,23.5638,23.5638
-109.9758,37.60862,2023,4.5,8,0.1591111,21.87435,21.87435
-109.9758,37.60862,2023,8.5,8,3.304,22.6287,10.83093
-109.9758,37.60862,2023,8.5,8,3.048611,23.1687,12.31643
-109.9758,37.60862,2023,8.5,8,2.986056,24.29728,2.986056
-109.9758,37.60862,2023,8.5,8,1.3285,23.3694,23.3694
-109.9758,37.60862,2023,8.5,8,-0.2839444,23.54223,-0.2839444
-109.9758,37.60862,2023,8.5,8,1.412611,22.91147,10.31495
-109.9758,37.60862,2023,8.5,8,1.412611,22.91147,1.412611
-109.9758,37.60862,2023,8.5,8,3.659,22.44723,12.67011
-109.9758,37.60862,2023,8.5,8,3.371833,23.79429,11.04725
-109.9758,37.60862,2023,8.5,8,0.6545,23.51261,0.6545
-109.9758,37.60862,2023,8.5,8,0.6545,23.51261,23.51261
-109.9758,37.60862,2023,8.5,8,1.605222,23.15054,10.8861
-109.9758,37.60862,2023,8.5,8,1.605222,23.15054,1.605222
-109.9758,37.60862,2023,8.5,8,1.605222,23.15054,23.15054
-109.9758,37.60862,2023,8.5,8,0.8232222,24.44668,10.17761
-109.9758,37.60862,2023,8.5,8,0.8232222,24.44668,11.2506
-109.9758,37.60862,2023,8.5,8,1.493556,23.01516,23.01516
-109.9758,37.60862,2023,8.5,8,1.803,24.1406,14.29668
-109.9758,37.60862,2023,8.5,8,1.803,24.1406,13.94527
-109.9758,37.60862,2023,8.5,8,1.511333,25.72951,1.511333
-109.9758,37.60862,2023,8.5,8,1.511333,25.72951,25.72951
-109.9758,37.60862,2023,8.5,8,-1.756889,23.83913,23.83913
-109.9758,37.60862,2023,8.5,8,1.305111,23.20902,12.15962
-109.9758,37.60862,2023,8.5,8,1.305111,23.20902,9.60663
-109.9758,37.60862,2024,4.5,8,3.613242,23.49,3.613242
-109.9758,37.60862,2024,4.5,8,-0.1075824,25.5119,13.05352
-109.9758,37.60862,2024,4.5,8,2.224615,24.97755,12.25357
-109.9758,37.60862,2024,4.5,8,2.224615,24.97755,2.224615
-109.9758,37.60862,2024,4.5,8,0.8685714,23.92766,0.8685714
-109.9758,37.60862,2024,4.5,8,0.8685714,23.92766,23.92766
-109.9758,37.60862,2024,4.5,8,1.41011,23.57587,23.57587
-109.9758,37.60862,2024,4.5,8,1.791044,23.89668,23.89668
-109.9758,37.60862,2024,4.5,8,1.791044,23.89668,12.78802
-109.9758,37.60862,2024,4.5,8,3.589341,23.4569,23.4569
-109.9758,37.60862,2024,4.5,8,3.589341,23.4569,9.974946
-109.9758,37.60862,2024,4.5,8,0.6511538,23.96272,0.6511538
-109.9758,37.60862,2024,4.5,8,0.6511538,23.96272,12.86643
-109.9758,37.60862,2024,4.5,8,0.2151648,22.44321,0.2151648
-109.9758,37.60862,2024,4.5,8,0.2151648,22.44321,9.839946
-109.9758,37.60862,2024,4.5,8,-0.7242308,23.86842,23.86842
-109.9758,37.60862,2024,4.5,8,-0.7242308,23.86842,11.92978
-109.9758,37.60862,2024,4.5,8,2.581099,23.74609,11.25451
-109.9758,37.60862,2024,4.5,8,1.62011,22.39832,10.29147
-109.9758,37.60862,2024,4.5,8,1.62011,22.39832,12.00665
-109.9758,37.60862,2024,4.5,8,2.972912,25.69609,25.69609
-109.9758,37.60862,2024,4.5,8,2.253571,23.56522,2.253571
-109.9758,37.60862,2024,4.5,8,2.253571,23.56522,23.56522
-109.9758,37.60862,2024,4.5,8,0.9994505,24.74625,0.9994505
-109.9758,37.60862,2024,4.5,8,0.9994505,24.74625,24.74625
-109.9758,37.60862,2024,4.5,8,-2.826044,23.86076,11.90319
-109.9758,37.60862,2024,4.5,8,0.6964835,24.63163,13.00049
-109.9758,37.60862,2024,8.5,8,-0.5906593,24.17484,-0.5906593
-109.9758,37.60862,2024,8.5,8,0.7893407,23.50527,10.85434
-109.9758,37.60862,2024,8.5,8,0.7893407,23.50527,10.67929
-109.9758,37.60862,2024,8.5,8,0.1129121,25.0481,0.1129121
-109.9758,37.60862,2024,8.5,8,0.1129121,25.0481,25.0481
-109.9758,37.60862,2024,8.5,8,1.567473,25.2944,13.52804
